tweet_id,retweets,favorite_count,timestamp,source,text,rating_numerator,rating_denominator,name,dog_stage,breed,confidence
719339463458033665,1117,4086,2016-04-11 01:41:07+00:00,Twitter for iPhone,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time,10.0,10.0,Lucy,None,golden retriever,0.765778
719332531645071360,854,3175,2016-04-11 01:13:34+00:00,Twitter for iPhone,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10,11.0,10.0,Pippa,None,dandie dinmont,0.224415
718971898235854848,984,3197,2016-04-10 01:20:33+00:00,Twitter for iPhone,This is Sadie. She is prepared for battle. 10/10,10.0,10.0,Sadie,None,golden retriever,0.140394
718939241951195136,1580,4799,2016-04-09 23:10:47+00:00,Twitter for iPhone,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting,12.0,10.0,Otis,None,pembroke,0.7663270000000001
718631497683582976,7197,17299,2016-04-09 02:47:55+00:00,Twitter for iPhone,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10,10.0,10.0,None,None,pomeranian,0.993718
718613305783398402,427,2252,2016-04-09 01:35:37+00:00,Twitter for iPhone,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly,11.0,10.0,Carper,None,labrador retriever,0.58458
718540630683709445,920,2242,2016-04-08 20:46:50+00:00,Twitter for iPhone,Get you a pup that can do both. 10/10,10.0,10.0,None,None,maltese dog,0.632289
718460005985447936,474,2499,2016-04-08 15:26:28+00:00,Twitter for iPhone,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet,9.0,10.0,Bowie,None,boston bull,0.252781
718454725339934721,1374,4497,2016-04-08 15:05:29+00:00,Twitter for iPhone,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well",13.0,10.0,None,None,none,0.0
718246886998687744,446,1758,2016-04-08 01:19:36+00:00,Twitter for iPhone,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target,3.0,10.0,Alexanderson,None,chihuahua,0.354488
718234618122661888,912,3559,2016-04-08 00:30:51+00:00,Twitter for iPhone,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood,11.0,10.0,Suki,None,malamute,0.370152
717841801130979328,542,2269,2016-04-06 22:29:56+00:00,Twitter for iPhone,This is Barclay. His father was a banana. 11/10 appeeling af,11.0,10.0,Barclay,None,brittany spaniel,0.922876
717790033953034240,984,2630,2016-04-06 19:04:14+00:00,Twitter for iPhone,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af",10.0,10.0,None,Pupper,none,0.0
717537687239008257,1657,5300,2016-04-06 02:21:30+00:00,Twitter for iPhone,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10,11.0,10.0,None,None,golden retriever,0.779356
717428917016076293,405,1474,2016-04-05 19:09:17+00:00,Vine - Make a Scene,This is Skittle. He's trying to communicate. 11/10 solid effort,11.0,10.0,Skittle,None,none,0.0
717421804990701568,756,2883,2016-04-05 18:41:02+00:00,Twitter for iPhone,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly,9.0,10.0,Ebby,None,miniature pinscher,0.286479
717047459982213120,1733,5790,2016-04-04 17:53:31+00:00,Twitter for iPhone,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well,12.0,10.0,Flávio,None,golden retriever,0.983548
717009362452090881,866,2971,2016-04-04 15:22:08+00:00,Twitter for iPhone,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper,10.0,10.0,Smokey,Pupper,siberian husky,0.506154
716802964044845056,1048,3957,2016-04-04 01:41:58+00:00,Twitter for iPhone,This is Link. He struggles with couches. 10/10 would assist,10.0,10.0,Link,None,malinois,0.619577
716791146589110272,1456,7736,2016-04-04 00:55:01+00:00,Twitter for iPhone,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet,11.0,10.0,Jennifur,None,pomeranian,0.468751
716730379797970944,395,1132,2016-04-03 20:53:33+00:00,Twitter for iPhone,There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape,12.0,10.0,None,None,none,0.0
716447146686459905,5297,11961,2016-04-03 02:08:05+00:00,Vine - Make a Scene,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10,13.0,10.0,Ozzy,Pupper,none,0.0
716439118184652801,189,2188,2016-04-03 01:36:11+00:00,Twitter for iPhone,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10,11.0,10.0,Bluebert,None,siberian husky,0.396495
716285507865542656,962,2552,2016-04-02 15:25:47+00:00,Twitter for iPhone,This is Stephanus. She stays woke. 12/10,12.0,10.0,Stephanus,None,yorkshire terrier,0.4304199999999999
716080869887381504,1702,6238,2016-04-02 01:52:38+00:00,Twitter for iPhone,Here's a super majestic doggo and a sunset 11/10,11.0,10.0,None,Doggo,golden retriever,0.638625
715928423106027520,792,2927,2016-04-01 15:46:52+00:00,Twitter for iPhone,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively,11.0,10.0,Bubbles,None,pug,0.976685
715758151270801409,1282,3409,2016-04-01 04:30:16+00:00,Vine - Make a Scene,This is old now but it's absolutely heckin fantastic and I can't not share it with you all. 13/10,13.0,10.0,None,None,none,0.0
715733265223708672,1523,4276,2016-04-01 02:51:22+00:00,Twitter for iPhone,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10,10.0,10.0,None,None,dandie dinmont,0.740229
715704790270025728,511,2551,2016-04-01 00:58:13+00:00,Vine - Make a Scene,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25),11.0,10.0,Bentley,None,none,0.0
715696743237730304,1160,3604,2016-04-01 00:26:15+00:00,Twitter for iPhone,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty,10.0,10.0,Toby,None,staffordshire bullterrier,0.427836
715680795826982913,1440,3961,2016-03-31 23:22:53+00:00,Twitter for iPhone,This is Zeus. He's downright fabulous. 12/10,12.0,10.0,Zeus,None,golden retriever,0.990715
715360349751484417,1408,5029,2016-03-31 02:09:32+00:00,Twitter for iPhone,This is Bertson. He just wants to say hi. 11/10 would boop nose,11.0,10.0,Bertson,None,none,0.0
715342466308784130,621,2786,2016-03-31 00:58:29+00:00,Twitter for iPhone,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy,10.0,10.0,Oscar,None,west highland white terrier,0.597111
715220193576927233,585,2206,2016-03-30 16:52:36+00:00,Twitter for iPhone,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material,10.0,10.0,Nico,None,chihuahua,0.584026
715200624753819648,1680,4742,2016-03-30 15:34:51+00:00,Twitter for iPhone,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me,12.0,10.0,Michelangelope,None,chihuahua,0.956787
715009755312439296,1104,3811,2016-03-30 02:56:24+00:00,Twitter for iPhone,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport,12.0,10.0,Siba,None,chihuahua,0.142288
714982300363173890,931,3422,2016-03-30 01:07:18+00:00,Twitter for iPhone,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert,9.0,10.0,Calbert,None,brittany spaniel,0.944376
714962719905021952,3828,6735,2016-03-29 23:49:30+00:00,Vine - Make a Scene,Just in case anyone's having a bad day. 12/10 would bounce with,12.0,10.0,None,None,none,0.0
714957620017307648,1276,3804,2016-03-29 23:29:14+00:00,Twitter for iPhone,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup,10.0,10.0,Curtis,None,great pyrenees,0.2515159999999999
714631576617938945,894,3010,2016-03-29 01:53:39+00:00,Twitter for iPhone,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet,4.0,10.0,Benedict,None,none,0.0
714606013974974464,825,3335,2016-03-29 00:12:05+00:00,Twitter for iPhone,Here are two lil cuddly puppers. Both 12/10 would snug like so much,12.0,10.0,None,None,norfolk terrier,0.293007
714485234495041536,1006,2447,2016-03-28 16:12:09+00:00,Vine - Make a Scene,This is Blitz. He screams. 10/10 (vid by @yeaahliv),10.0,10.0,Blitz,None,none,0.0
714258258790387713,666,2813,2016-03-28 01:10:13+00:00,Twitter for iPhone,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp",10.0,10.0,Travis,None,collie,0.176758
714251586676113411,757,3021,2016-03-28 00:43:43+00:00,Twitter for iPhone,This is Thumas. He hates potted plants. 8/10 wtf Thumas,8.0,10.0,Thumas,None,soft-coated wheaten terrier,0.751962
714214115368108032,796,2109,2016-03-27 22:14:49+00:00,Twitter for iPhone,Happy Easter from the squad! 🐇🐶 13/10 for all,13.0,10.0,None,None,pug,0.533967
714141408463036416,1277,3993,2016-03-27 17:25:54+00:00,Twitter for iPhone,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell",10.0,10.0,None,None,labrador retriever,0.586951
713919462244790272,720,3035,2016-03-27 02:43:58+00:00,Twitter for iPhone,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture,12.0,10.0,Kanu,None,siberian husky,0.4632229999999999
713909862279876608,483,1745,2016-03-27 02:05:49+00:00,Vine - Make a Scene,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey),12.0,10.0,Doug,None,none,0.0
713900603437621249,660,2610,2016-03-27 01:29:02+00:00,Twitter for iPhone,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody,99.0,90.0,None,None,golden retriever,0.371816
713761197720473600,1237,4453,2016-03-26 16:15:05+00:00,Twitter for iPhone,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af,12.0,10.0,Piper,None,brittany spaniel,0.797936
713411074226274305,1184,4087,2016-03-25 17:03:49+00:00,Twitter for iPhone,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose,11.0,10.0,None,None,great pyrenees,0.720337
713177543487135744,2586,6638,2016-03-25 01:35:51+00:00,Twitter for iPhone,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance,10.0,10.0,Lance,None,whippet,0.734244
713175907180089344,1328,4077,2016-03-25 01:29:21+00:00,Twitter for iPhone,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both,10.0,10.0,Opie,None,malamute,0.4306239999999999
712809025985978368,6069,17506,2016-03-24 01:11:29+00:00,Twitter for iPhone,This is Stubert. He just arrived. 10/10,10.0,10.0,Stubert,None,labrador retriever,0.8686709999999999
712717840512598017,4497,11297,2016-03-23 19:09:09+00:00,Twitter for iPhone,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10,10.0,10.0,None,None,great pyrenees,0.732043
712668654853337088,1096,3819,2016-03-23 15:53:42+00:00,Twitter for iPhone,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both,10.0,10.0,Sunny,None,labrador retriever,0.829058
712438159032893441,1413,4895,2016-03-23 00:37:48+00:00,Twitter for iPhone,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly,11.0,10.0,Kane,None,great pyrenees,0.069457
712309440758808576,24,221,2016-03-22 16:06:19+00:00,Twitter for iPhone,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶",12.0,10.0,None,Pupper,none,0.0
712097430750289920,930,3449,2016-03-22 02:03:52+00:00,Twitter for iPhone,I can't even comprehend how confused this dog must be right now. 10/10,10.0,10.0,None,None,labrador retriever,0.720481
712092745624633345,810,2703,2016-03-22 01:45:15+00:00,Twitter for iPhone,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10,7.0,10.0,Steven,None,none,0.0
712085617388212225,434,3011,2016-03-22 01:16:55+00:00,Twitter for iPhone,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy",11.0,10.0,Olive,None,shih-tzu,0.625129
712065007010385924,567,2072,2016-03-21 23:55:01+00:00,Twitter for iPhone,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet,6.0,10.0,Chester,None,none,0.0
711998809858043904,120,0,2016-03-21 19:31:59+00:00,Twitter for iPhone,RT @twitter: @dog_rates Awesome Tweet! 12/10. Would Retweet. #LoveTwitter,12.0,10.0,None,None,kuvasz,0.0598951
711968124745228288,2087,7403,2016-03-21 17:30:03+00:00,Twitter for iPhone,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him,10.0,10.0,Winston,Pupper,none,0.0
711743778164514816,906,2611,2016-03-21 02:38:34+00:00,Twitter for iPhone,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af,11.0,10.0,Roosevelt,None,lakeland terrier,0.4595149999999999
711732680602345472,3683,8068,2016-03-21 01:54:29+00:00,Twitter for iPhone,I want to hear the joke this dog was just told. 10/10,10.0,10.0,None,None,ibizan hound,0.334929
711694788429553666,16575,30208,2016-03-20 23:23:54+00:00,Twitter for iPhone,Oh. My. God. 13/10 magical af,13.0,10.0,None,None,none,0.0
711652651650457602,819,3540,2016-03-20 20:36:28+00:00,Twitter for iPhone,This is Gary. He just wanted to say hi. 9/10 very personable pup,9.0,10.0,Gary,None,none,0.0
711363825979756544,1015,3315,2016-03-20 01:28:47+00:00,Twitter for iPhone,"""Please, no puparazzi"" 11/10",11.0,10.0,None,None,pembroke,0.7509060000000001
711306686208872448,676,3041,2016-03-19 21:41:44+00:00,Twitter for iPhone,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair,3.0,10.0,None,None,dandie dinmont,0.0867925
711008018775851008,559,2737,2016-03-19 01:54:56+00:00,Twitter for iPhone,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper,11.0,10.0,Chuckles,Pupper,french bulldog,0.731405
710997087345876993,1257,4208,2016-03-19 01:11:29+00:00,Twitter for iPhone,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time,12.0,10.0,Milo,None,malamute,0.28126
710844581445812225,610,2347,2016-03-18 15:05:29+00:00,Twitter for iPhone,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel,10.0,10.0,Staniel,None,pembroke,0.200407
710833117892898816,476,2464,2016-03-18 14:19:56+00:00,Twitter for iPhone,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom,12.0,10.0,Sora,None,pembroke,0.803742
710658690886586372,512,2134,2016-03-18 02:46:49+00:00,Twitter for iPhone,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80,80.0,80.0,None,None,soft-coated wheaten terrier,0.948617
710609963652087808,2150,4420,2016-03-17 23:33:12+00:00,Vine - Make a Scene,I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso),12.0,10.0,None,None,none,0.0
710588934686908417,1696,4170,2016-03-17 22:09:38+00:00,Twitter for iPhone,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for,12.0,10.0,Beemo,None,pembroke,0.982004
710296729921429505,668,2197,2016-03-17 02:48:31+00:00,Vine - Make a Scene,This is Oshie. 12/10 please enjoy (vid by @catherinec1389),12.0,10.0,Oshie,None,none,0.0
710283270106132480,478,1993,2016-03-17 01:55:02+00:00,Twitter for iPhone,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10,11.0,10.0,Gunner,None,shih-tzu,0.932401
710272297844797440,1137,4139,2016-03-17 01:11:26+00:00,Twitter for iPhone,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10,11.0,10.0,None,None,old english sheepdog,0.586307
710269109699739648,1012,2190,2016-03-17 00:58:46+00:00,Twitter for iPhone,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all",13.0,10.0,None,None,pug,0.415495
710153181850935296,808,2674,2016-03-16 17:18:07+00:00,Twitter for iPhone,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well,11.0,10.0,Lacy,None,cocker spaniel,0.00271296
710140971284037632,799,2512,2016-03-16 16:29:35+00:00,Twitter for iPhone,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10,8.0,10.0,Tater,None,pekinese,0.95317
710117014656950272,1778,5022,2016-03-16 14:54:24+00:00,Twitter for iPhone,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty,11.0,10.0,None,Pupper,toy poodle,0.802092
709918798883774466,992,3222,2016-03-16 01:46:45+00:00,Twitter for iPhone,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af,12.0,10.0,Watson,None,pembroke,0.956222
709901256215666688,92,607,2016-03-16 00:37:03+00:00,Twitter for iPhone,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now:",12.0,10.0,None,None,none,0.0
709852847387627521,1086,3226,2016-03-15 21:24:41+00:00,Twitter for iPhone,*lets out a tiny whimper and then collapses* ...12/10,12.0,10.0,None,None,chihuahua,0.945629
709566166965075968,1070,3251,2016-03-15 02:25:31+00:00,Twitter for iPhone,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet,12.0,10.0,Olaf,None,chow,0.999837
709556954897764353,974,3013,2016-03-15 01:48:55+00:00,Twitter for iPhone,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture,12.0,10.0,Cecil,None,golden retriever,0.790026
709519240576036864,219,1384,2016-03-14 23:19:03+00:00,Twitter for iPhone,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell,9.0,10.0,Vince,None,cocker spaniel,0.4149819999999999
709449600415961088,517,2022,2016-03-14 18:42:20+00:00,Twitter for iPhone,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af,10.0,10.0,Karma,None,maltese dog,0.780187
709409458133323776,616,2420,2016-03-14 16:02:49+00:00,Twitter for iPhone,This is Billy. He sensed a squirrel. 8/10 damn it Billy,8.0,10.0,Billy,None,shetland sheepdog,0.79745
709225125749587968,520,2202,2016-03-14 03:50:21+00:00,Twitter for iPhone,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time,11.0,10.0,Walker,None,labrador retriever,0.271109
709207347839836162,5165,11396,2016-03-14 02:39:42+00:00,Twitter for iPhone,This is Penny. She's trying on her prom dress. Stunning af 11/10,11.0,10.0,Penny,None,chihuahua,0.948323
709198395643068416,588,2263,2016-03-14 02:04:08+00:00,Twitter for iPhone,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once",45.0,50.0,None,None,borzoi,0.4907829999999999
709179584944730112,608,1850,2016-03-14 00:49:23+00:00,Vine - Make a Scene,This is Sammy. He's in a tree. Very excited about it. 13/10,13.0,10.0,Sammy,None,none,0.0
709158332880297985,363,1873,2016-03-13 23:24:56+00:00,Twitter for iPhone,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10,10.0,10.0,Rodney,None,siberian husky,0.212957
709042156699303936,1476,4318,2016-03-13 15:43:18+00:00,Twitter for iPhone,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10,9.0,10.0,Klevin,None,rottweiler,0.0681793
708853462201716736,592,1667,2016-03-13 03:13:29+00:00,Vine - Make a Scene,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood),8.0,10.0,Lucy,None,none,0.0
708845821941387268,800,2737,2016-03-13 02:43:08+00:00,Twitter for iPhone,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10,9.0,10.0,None,Pupper,schipperke,0.74564
708834316713893888,448,1548,2016-03-13 01:57:25+00:00,Twitter for iPhone,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10,10.0,10.0,Malikai,None,eskimo dog,0.283945
708810915978854401,6240,15201,2016-03-13 00:24:26+00:00,Twitter for iPhone,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all,10.0,10.0,Mister,None,golden retriever,0.976139
708738143638450176,737,2532,2016-03-12 19:35:15+00:00,Twitter for iPhone,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10,11.0,10.0,Coco,None,pomeranian,0.933457
708711088997666817,637,2332,2016-03-12 17:47:45+00:00,Twitter for iPhone,This is Smokey. He really likes tennis balls. 11/10,11.0,10.0,Smokey,None,german short-haired pointer,0.0526946
708479650088034305,616,2339,2016-03-12 02:28:06+00:00,Twitter for iPhone,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture,13.0,10.0,Bear,None,shih-tzu,0.218479
708469915515297792,729,2847,2016-03-12 01:49:25+00:00,Twitter for iPhone,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently,11.0,10.0,Bobble,None,chihuahua,0.748163
708400866336894977,9041,14637,2016-03-11 21:15:02+00:00,Vine - Make a Scene,RT if you are as ready for summer as this pup is 12/10,12.0,10.0,None,None,none,0.0
708356463048204288,1198,3298,2016-03-11 18:18:36+00:00,Twitter for iPhone,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly,10.0,10.0,Oliver,None,pug,0.871283
708349470027751425,676,2185,2016-03-11 17:50:48+00:00,Twitter for iPhone,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy,11.0,10.0,River,None,basenji,0.187158
708149363256774660,1412,3980,2016-03-11 04:35:39+00:00,Twitter for iPhone,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch,10.0,10.0,Jebberson,None,cardigan,0.350993
708130923141795840,784,3094,2016-03-11 03:22:23+00:00,Twitter for iPhone,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10,11.0,10.0,None,None,french bulldog,0.710354
708119489313951744,896,2471,2016-03-11 02:36:57+00:00,Twitter for iPhone,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen,9.0,10.0,Cooper,None,norwich terrier,0.2644829999999999
708109389455101952,501,1796,2016-03-11 01:56:49+00:00,Twitter for iPhone,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup,10.0,10.0,Remington,None,staffordshire bullterrier,0.5161060000000001
708026248782585858,1747,4058,2016-03-10 20:26:26+00:00,Twitter for iPhone,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty),13.0,10.0,None,None,malinois,0.7864680000000001
707995814724026368,1013,2862,2016-03-10 18:25:30+00:00,Twitter for iPhone,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af,12.0,10.0,Farfle,None,none,0.0
707983188426153984,2,45,2016-03-10 17:35:20+00:00,Twitter for iPhone,@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's 12/10 rating :),12.0,10.0,None,None,none,0.0
707969809498152960,866,2481,2016-03-10 16:42:10+00:00,Twitter for iPhone,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup,11.0,10.0,Rufus,None,toy poodle,0.908491
707776935007539200,871,3007,2016-03-10 03:55:45+00:00,Twitter for iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10,11.0,10.0,Sadie,None,miniature pinscher,0.890426
707741517457260545,554,2286,2016-03-10 01:35:01+00:00,Twitter for iPhone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup,10.0,10.0,None,None,whippet,0.738371
707738799544082433,2197,3724,2016-03-10 01:24:13+00:00,Vine - Make a Scene,He's doing his best. 12/10 very impressive that he got his license in the first place,12.0,10.0,None,None,none,0.0
707693576495472641,915,3119,2016-03-09 22:24:31+00:00,Twitter for iPhone,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af,7.0,10.0,Jiminus,None,none,0.0
707629649552134146,781,2349,2016-03-09 18:10:30+00:00,Vine - Make a Scene,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24),10.0,10.0,None,None,none,0.0
707610948723478529,5703,15558,2016-03-09 16:56:11+00:00,Twitter for iPhone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10,12.0,10.0,Harper,None,golden retriever,0.383223
707420581654872064,631,2067,2016-03-09 04:19:44+00:00,Twitter for iPhone,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10,4.0,10.0,Keurig,None,kuvasz,0.149391
707411934438625280,543,2112,2016-03-09 03:45:22+00:00,Twitter for iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10",11.0,10.0,None,Pupper,lakeland terrier,0.7382770000000001
707387676719185920,1144,3206,2016-03-09 02:08:59+00:00,Twitter for iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team,10.0,10.0,Clarkus,None,chihuahua,0.888468
707377100785885184,974,3005,2016-03-09 01:26:57+00:00,Twitter for iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet,9.0,10.0,None,None,golden retriever,0.637225
707315916783140866,576,2280,2016-03-08 21:23:50+00:00,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it,10.0,10.0,Finnegus,Pupper,bernese mountain dog,0.979235
707297311098011648,707,2577,2016-03-08 20:09:54+00:00,Twitter for iPhone,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas,10.0,10.0,Cassie,None,blenheim spaniel,0.370717
707059547140169728,619,2396,2016-03-08 04:25:07+00:00,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10,11.0,10.0,Cupcake,None,samoyed,0.8973120000000001
707038192327901184,716,2014,2016-03-08 03:00:15+00:00,Twitter for iPhone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af,10.0,10.0,Kathmandu,None,pug,0.642426
707021089608753152,1220,3724,2016-03-08 01:52:18+00:00,Twitter for iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of,12.0,10.0,Tucker,None,cocker spaniel,0.559658
707014260413456384,537,2109,2016-03-08 01:25:10+00:00,Twitter for iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no,11.0,10.0,Ellie,None,chihuahua,0.58378
706904523814649856,7104,13402,2016-03-07 18:09:06+00:00,Vine - Make a Scene,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20),13.0,10.0,None,None,none,0.0
